deck_area,displacement_proxy,aspect_ratio,draft_to_length,draft_to_width
2112,8448,4.363636364,0.041666667,0.181818182
11507,105864.4,8.405405405,0.029581994,0.248648649
1120,3696,5.714285714,0.04125,0.235714286
396,1188,4.888888889,0.068181818,0.333333333
470,940,4.7,0.042553191,0.2
15030,130761,7.422222222,0.026047904,0.193333333
408,1142.4,2.833333333,0.082352941,0.233333333
492,885.6,3.416666667,0.043902439,0.15
612,1836,4.25,0.058823529,0.25
564,902.4,3.916666667,0.034042553,0.133333333
3892,21016.8,4.964285714,0.038848921,0.192857143
160,480,2.5,0.15,0.375
4640,24592,5.517241379,0.033125,0.182758621
540,1620,5.4,0.055555556,0.3
208,374.4,3.25,0.069230769,0.225
216,432,3.375,0.074074074,0.25
600,1800,6,0.05,0.3
540,648,3.75,0.026666667,0.1
1445,4335,5,0.035294118,0.176470588
11968,98137.6,6.181818182,0.030147059,0.186363636
1050,2730,4.666666667,0.037142857,0.173333333
270,675,3.333333333,0.083333333,0.277777778
1420,5680,3.55,0.056338028,0.2
7904,63232,7.71875,0.032388664,0.25
1394,3903.2,4.823529412,0.034146341,0.164705882
2090,8360,4.318181818,0.042105263,0.181818182
3584,9676.8,4.571428571,0.02109375,0.096428571
504,756,3.5,0.035714286,0.125
120,120,3.333333333,0.05,0.166666667
954,3816,2.944444444,0.075471698,0.222222222
184,239.2,2.875,0.056521739,0.1625
208,416,3.25,0.076923077,0.25
564,902.4,3.916666667,0.034042553,0.133333333
11968,98137.6,6.181818182,0.030147059,0.186363636
162,583.2,4.5,0.133333333,0.6
9438,74560.2,8.666666667,0.027622378,0.239393939
540,1620,5.4,0.055555556,0.3
4342,19973.2,6.423076923,0.02754491,0.176923077
304,425.6,4.75,0.036842105,0.175
1258,2516,4.352941176,0.027027027,0.117647059
396,1188,4.888888889,0.068181818,0.333333333
16560,144072,7.1875,0.025217391,0.18125
612,1836,4.25,0.058823529,0.25
256,640,4,0.078125,0.3125
1156,3236.8,4,0.041176471,0.164705882
612,1836,4.25,0.058823529,0.25
396,1188,4.888888889,0.068181818,0.333333333
7854,63617.4,7.212121212,0.034033613,0.245454545
3920,22736,5,0.041428571,0.207142857
2016,7459.2,4.571428571,0.038541667,0.176190476
360,972,2.5,0.09,0.225
176,422.4,2.75,0.109090909,0.3
3753,19515.6,5.148148148,0.037410072,0.192592593
2750,13750,4.4,0.045454545,0.2
13160,121072,8.225,0.027963526,0.23
216,432,3.375,0.074074074,0.25
2090,8360,4.318181818,0.042105263,0.181818182
1258,2641.8,4.352941176,0.028378378,0.123529412
1260,5040,3.888888889,0.057142857,0.222222222
2775,13320,4.44,0.043243243,0.192
954,3816,2.944444444,0.075471698,0.222222222
14616,128620.8,8.285714286,0.025287356,0.20952381
2400,12480,4.166666667,0.052,0.216666667
7968,56572.8,7.78125,0.028514056,0.221875
1445,4335,5,0.035294118,0.176470588
7854,63617.4,7.212121212,0.034033613,0.245454545
4342,19104.8,6.423076923,0.026347305,0.169230769
954,3816,2.944444444,0.075471698,0.222222222
2400,14400,4.166666667,0.06,0.25
550,1155,4.545454545,0.042,0.190909091
504,756,3.5,0.035714286,0.125
208,416,3.25,0.076923077,0.25
2775,13320,4.44,0.043243243,0.192
250,750,2.5,0.12,0.3
1960,4312,4.9,0.02244898,0.11
396,1188,4.888888889,0.068181818,0.333333333
1472,6329.6,5.75,0.04673913,0.26875
1564,6412.4,5.411764706,0.044565217,0.241176471
11968,98137.6,6.181818182,0.030147059,0.186363636
396,792,2.75,0.060606061,0.166666667
528,1003.2,3.666666667,0.043181818,0.158333333
416,832,6.5,0.038461538,0.25
369,811.8,4.555555556,0.053658537,0.244444444
3920,22736,5,0.041428571,0.207142857
2088,6055.2,6.444444444,0.025,0.161111111
1410,3807,6.266666667,0.028723404,0.18
310,961,3.1,0.1,0.31
1960,4312,4.9,0.02244898,0.11
3920,22736,5,0.041428571,0.207142857
9408,80908.8,9.1875,0.029251701,0.26875
15312,133214.4,6.645833333,0.027272727,0.18125
3212,8993.6,6.636363636,0.019178082,0.127272727
12168,111945.6,8,0.029487179,0.235897436
540,1620,5.4,0.055555556,0.3
3484,19162,5.153846154,0.041044776,0.211538462
1258,2641.8,4.352941176,0.028378378,0.123529412
15300,126990,6.12,0.027124183,0.166
304,425.6,4.75,0.036842105,0.175
184,239.2,2.875,0.056521739,0.1625
528,1108.8,3.666666667,0.047727273,0.175
7328,49097.6,7.15625,0.029257642,0.209375
15030,130761,7.422222222,0.026047904,0.193333333
11968,98137.6,6.181818182,0.030147059,0.186363636
2068,8892.4,4.272727273,0.045744681,0.195454545
580,1160,5.8,0.034482759,0.2
2568,11812.8,4.458333333,0.042990654,0.191666667
2060,10300,5.15,0.048543689,0.25
184,239.2,2.875,0.056521739,0.1625
1560,6240,3.9,0.051282051,0.2
564,1974,3.916666667,0.074468085,0.291666667
120,120,3.333333333,0.05,0.166666667
451,1353,3.727272727,0.073170732,0.272727273
3584,9676.8,4.571428571,0.02109375,0.096428571
240,384,3.75,0.053333333,0.2
1760,7392,6.875,0.038181818,0.2625
450,1125,4.5,0.055555556,0.25
396,792,2.75,0.060606061,0.166666667
208,416,3.25,0.076923077,0.25
216,432,3.375,0.074074074,0.25
2288,9838.4,4.727272727,0.041346154,0.195454545
396,792,2.75,0.060606061,0.166666667
1224,4896,4.235294118,0.055555556,0.235294118
1700,3740,5.882352941,0.022,0.129411765
1278,4089.6,3.944444444,0.045070423,0.177777778
14400,123840,5.76,0.029861111,0.172
580,1160,5.8,0.034482759,0.2
2400,12480,4.166666667,0.052,0.216666667
144,360,4,0.104166667,0.416666667
468,1170,5.777777778,0.048076923,0.277777778
450,1125,4.5,0.055555556,0.25
256,640,4,0.078125,0.3125
540,648,3.75,0.026666667,0.1
528,1108.8,3.666666667,0.047727273,0.175
7968,56572.8,7.78125,0.028514056,0.221875
270,675,3.333333333,0.083333333,0.277777778
52,130,3.25,0.192307692,0.625
14490,123165,8.214285714,0.024637681,0.202380952
560,1624,5.6,0.051785714,0.29
1420,5680,3.55,0.056338028,0.2
7854,63617.4,7.212121212,0.034033613,0.245454545
144,360,4,0.104166667,0.416666667
504,756,3.5,0.035714286,0.125
1700,3740,5.882352941,0.022,0.129411765
144,360,4,0.104166667,0.416666667
450,1125,4.5,0.055555556,0.25
208,374.4,3.25,0.069230769,0.225
208,416,3.25,0.076923077,0.25
8874,71879.4,7.676470588,0.031034483,0.238235294
832,1664,3.25,0.038461538,0.125
2052,6361.2,6.333333333,0.027192982,0.172222222
432,1080,3,0.069444444,0.208333333
4480,23744,5.714285714,0.033125,0.189285714
1394,3903.2,4.823529412,0.034146341,0.164705882
2775,13320,4.44,0.043243243,0.192
8874,71879.4,7.676470588,0.031034483,0.238235294
3740,20196,9.35,0.028877005,0.27
176,422.4,2.75,0.109090909,0.3
216,432,3.375,0.074074074,0.25
7480,53856,6.470588235,0.032727273,0.211764706
540,648,3.75,0.026666667,0.1
4342,19104.8,6.423076923,0.026347305,0.169230769
504,756,3.5,0.035714286,0.125
108,194.4,3,0.1,0.3
1953,6249.6,4.428571429,0.034408602,0.152380952
1258,2641.8,4.352941176,0.028378378,0.123529412
1224,4896,4.235294118,0.055555556,0.235294118
3484,19162,5.153846154,0.041044776,0.211538462
3484,19162,5.153846154,0.041044776,0.211538462
2568,11812.8,4.458333333,0.042990654,0.191666667
540,1620,5.4,0.055555556,0.3
16432,146244.8,6.076923077,0.028164557,0.171153846
2400,14400,4.166666667,0.06,0.25
162,583.2,4.5,0.133333333,0.6
14616,128620.8,8.285714286,0.025287356,0.20952381
16432,146244.8,6.076923077,0.028164557,0.171153846
4968,53654.4,6.814814815,0.058695652,0.4
5124,51752.4,6.535714286,0.055191257,0.360714286
7296,78796.8,7.125,0.047368421,0.3375
5856,54460.8,5.71875,0.050819672,0.290625
1590,7950,7.066666667,0.047169811,0.333333333
5856,46848,5.71875,0.043715847,0.25
5220,51678,6.206896552,0.055,0.34137931
5856,69100.8,5.71875,0.064480874,0.36875
10248,87108,5.80952381,0.034836066,0.202380952
7296,60556.8,7.125,0.036403509,0.259375
11044,90560.8,5.704545455,0.032669323,0.186363636
5856,46848,5.71875,0.043715847,0.25
2147,10735,5.947368421,0.044247788,0.263157895
4316,37980.8,6.384615385,0.053012048,0.338461538
19980,379620,5.55,0.057057057,0.316666667
5856,65587.2,5.71875,0.061202186,0.35
5856,46848,5.71875,0.043715847,0.25
10248,113752.8,5.80952381,0.045491803,0.264285714
5920,42624,5.78125,0.038918919,0.225
5856,51532.8,5.71875,0.048087432,0.275
5856,55632,5.71875,0.051912568,0.296875
13570,130272,6.413043478,0.032542373,0.208695652
5984,72406.4,5.84375,0.064705882,0.378125
13248,125856,5.75,0.03442029,0.197916667
5856,43920,5.71875,0.040983607,0.234375
3289,24667.5,6.217391304,0.052447552,0.326086957
13662,127056.6,6.456521739,0.031313131,0.202173913
4968,51667.2,6.814814815,0.056521739,0.385185185
3080,23100,6.363636364,0.053571429,0.340909091
5856,69100.8,5.71875,0.064480874,0.36875
4080,28152,7.083333333,0.040588235,0.2875
20160,217728,5.6,0.032142857,0.18
5856,46848,5.71875,0.043715847,0.25
4928,38931.2,6.285714286,0.044886364,0.282142857
5856,61488,5.71875,0.057377049,0.328125
8325,78255,6.081081081,0.041777778,0.254054054
11000,97900,5.681818182,0.0356,0.202272727
4968,44712,6.814814815,0.048913043,0.333333333
3528,23990.4,6.125,0.046258503,0.283333333
8325,64935,6.081081081,0.034666667,0.210810811
7296,60556.8,7.125,0.036403509,0.259375
7296,83904,7.125,0.050438596,0.359375
13248,155001.6,5.75,0.042391304,0.24375
20160,221760,5.6,0.032738095,0.183333333
7296,95577.6,7.125,0.05745614,0.409375
10248,113752.8,5.80952381,0.045491803,0.264285714
5856,63244.8,5.71875,0.059016393,0.3375
19980,411588,5.55,0.061861862,0.343333333
5856,49776,5.71875,0.046448087,0.265625
5856,54460.8,5.71875,0.050819672,0.290625
14350,228165,5.74,0.055400697,0.318
5856,51532.8,5.71875,0.048087432,0.275
5856,46848,5.71875,0.043715847,0.25
5856,69100.8,5.71875,0.064480874,0.36875
3625,30812.5,5.8,0.05862069,0.34
5856,50947.2,5.71875,0.047540984,0.271875
5824,42515.2,5.6875,0.04010989,0.228125
13340,129398,6.304347826,0.033448276,0.210869565
3528,23990.4,6.125,0.046258503,0.283333333
10956,87648,5.659090909,0.032128514,0.181818182
7524,72982.8,6.909090909,0.04254386,0.293939394
9576,81396,5.428571429,0.037280702,0.202380952
3480,22968,6.041666667,0.045517241,0.275
10248,124000.8,5.80952381,0.049590164,0.288095238
5856,46848,5.71875,0.043715847,0.25
2600,12740,6.5,0.037692308,0.245
5856,48604.8,5.71875,0.045355191,0.259375
4455,30739.5,6.111111111,0.041818182,0.255555556
3108,18337.2,7.047619048,0.039864865,0.280952381
7296,65664,7.125,0.039473684,0.28125
5856,52704,5.71875,0.049180328,0.28125
7037,85851.4,7.322580645,0.053744493,0.393548387
5856,70857.6,5.71875,0.066120219,0.378125
5856,46848,5.71875,0.043715847,0.25
5856,46848,5.71875,0.043715847,0.25
3384,26733.6,5.875,0.056028369,0.329166667
2688,13708.8,6.095238095,0.03984375,0.242857143
5888,48870.4,5.75,0.045108696,0.259375
19920,221112,5.533333333,0.033433735,0.185
5856,55632,5.71875,0.051912568,0.296875
5856,50361.6,5.71875,0.046994536,0.26875
4619,26790.2,4.806451613,0.038926174,0.187096774
4420,49946,6.538461538,0.066470588,0.434615385
3312,23846.4,6.260869565,0.05,0.313043478
5856,50361.6,5.71875,0.046994536,0.26875
5824,61734.4,5.6875,0.058241758,0.33125
5856,46848,5.71875,0.043715847,0.25
4860,35478,6.666666667,0.040555556,0.27037037
11000,93500,5.681818182,0.034,0.193181818
7296,95577.6,7.125,0.05745614,0.409375
8473,91508.4,6.189189189,0.047161572,0.291891892
2480,13144,6.2,0.042741935,0.265
4320,40608,5.925925926,0.05875,0.348148148
4928,38931.2,6.285714286,0.044886364,0.282142857
6039,68844.6,5.545454545,0.062295082,0.345454545
10248,92232,5.80952381,0.036885246,0.214285714
3124,25616.8,6.454545455,0.057746479,0.372727273
5920,48544,5.78125,0.044324324,0.25625
5856,49776,5.71875,0.046448087,0.265625
2952,19188,5.125,0.052845528,0.270833333
5856,49776,5.71875,0.046448087,0.265625
4316,37980.8,6.384615385,0.053012048,0.338461538
13296,132960,5.770833333,0.036101083,0.208333333
4968,38253.6,6.814814815,0.041847826,0.285185185
3289,24667.5,6.217391304,0.052447552,0.326086957
5856,49190.4,5.71875,0.045901639,0.2625
5856,48019.2,5.71875,0.044808743,0.25625
5856,69100.8,5.71875,0.064480874,0.36875
4968,53654.4,6.814814815,0.058695652,0.4
20160,217728,5.6,0.032142857,0.18
19920,400392,5.533333333,0.060542169,0.335
5856,54460.8,5.71875,0.050819672,0.290625
7296,65664,7.125,0.039473684,0.28125
5856,46848,5.71875,0.043715847,0.25
4968,55641.6,6.814814815,0.060869565,0.414814815
11000,110000,5.681818182,0.04,0.227272727
10428,117836.4,5.386363636,0.047679325,0.256818182
13296,152904,5.770833333,0.041516245,0.239583333
5856,43920,5.71875,0.040983607,0.234375
5856,48604.8,5.71875,0.045355191,0.259375
4000,37200,6.4,0.058125,0.372
5856,50361.6,5.71875,0.046994536,0.26875
5760,46080,5.625,0.044444444,0.25
10428,117836.4,5.386363636,0.047679325,0.256818182
7296,56908.8,7.125,0.034210526,0.24375
5856,46848,5.71875,0.043715847,0.25
5856,56217.6,5.71875,0.052459016,0.3
12558,160742.4,5.934782609,0.046886447,0.27826087
11000,100100,5.681818182,0.0364,0.206818182
4000,26000,6.4,0.040625,0.26
19980,405594,5.55,0.060960961,0.338333333
3576,32899.2,6.208333333,0.061744966,0.383333333
5824,47756.8,5.6875,0.045054945,0.25625
5824,47756.8,5.6875,0.045054945,0.25625
8325,64935,6.081081081,0.034666667,0.210810811
5856,64416,5.71875,0.06010929,0.34375
13248,155001.6,5.75,0.042391304,0.24375
13296,194121.6,5.770833333,0.052707581,0.304166667
8100,62370,6.25,0.034222222,0.213888889
5856,52704,5.71875,0.049180328,0.28125
6048,52617.6,5.90625,0.046031746,0.271875
4860,37422,6.666666667,0.042777778,0.285185185
5824,61734.4,5.6875,0.058241758,0.33125
2600,13000,6.5,0.038461538,0.25
14350,228165,5.74,0.055400697,0.318
6048,49593.6,5.90625,0.043386243,0.25625
8510,73186,6.216216216,0.037391304,0.232432432
4186,37255.4,6.192307692,0.055279503,0.342307692
8584,63521.6,6.27027027,0.031896552,0.2
19980,219780,5.55,0.033033033,0.183333333
4941,39528,6.777777778,0.043715847,0.296296296
13700,130150,5.48,0.034671533,0.19
11000,97900,5.681818182,0.0356,0.202272727
10248,124000.8,5.80952381,0.049590164,0.288095238
20160,221760,5.6,0.032738095,0.183333333
7328,54960,7.15625,0.032751092,0.234375
5856,45091.2,5.71875,0.042076503,0.240625
8015,111408.5,6.542857143,0.06069869,0.397142857
6816,51120,6.65625,0.035211268,0.234375
5856,65001.6,5.71875,0.060655738,0.346875
5856,69100.8,5.71875,0.064480874,0.36875
10206,125533.8,5.785714286,0.050617284,0.292857143
3519,16187.4,6.652173913,0.030065359,0.2
5856,49190.4,5.71875,0.045901639,0.2625
6039,56766.6,5.545454545,0.05136612,0.284848485
7328,91600,7.15625,0.054585153,0.390625
13248,125856,5.75,0.03442029,0.197916667
4680,42588,6.923076923,0.050555556,0.35
5856,52704,5.71875,0.049180328,0.28125
5856,65001.6,5.71875,0.060655738,0.346875
4914,50614.2,6.740740741,0.056593407,0.381481481
5856,47433.6,5.71875,0.044262295,0.253125
10248,140397.6,5.80952381,0.056147541,0.326190476
5856,66172.8,5.71875,0.061748634,0.353125
5856,50361.6,5.71875,0.046994536,0.26875
5856,61488,5.71875,0.057377049,0.328125
13152,219638.4,5.708333333,0.060948905,0.347916667
5856,46848,5.71875,0.043715847,0.25
5856,48019.2,5.71875,0.044808743,0.25625
8510,81696,6.216216216,0.04173913,0.259459459
5856,65001.6,5.71875,0.060655738,0.346875
19920,400392,5.533333333,0.060542169,0.335
6039,69448.5,5.545454545,0.06284153,0.348484848
4000,29600,6.4,0.04625,0.296
3289,24667.5,6.217391304,0.052447552,0.326086957
10500,128100,5.952380952,0.0488,0.29047619
5920,42624,5.78125,0.038918919,0.225
5856,50361.6,5.71875,0.046994536,0.26875
10248,140397.6,5.80952381,0.056147541,0.326190476
5856,69100.8,5.71875,0.064480874,0.36875
4420,49946,6.538461538,0.066470588,0.434615385
12960,71280,6.4,0.019097222,0.122222222
7296,97036.8,7.125,0.058333333,0.415625
4293,42930,5.888888889,0.062893082,0.37037037
5856,69100.8,5.71875,0.064480874,0.36875
7296,65664,7.125,0.039473684,0.28125
13570,142485,6.413043478,0.03559322,0.22826087
13754,134789.2,6.5,0.03277592,0.213043478
14350,228165,5.74,0.055400697,0.318
13152,222268.8,5.708333333,0.061678832,0.352083333
5856,55632,5.71875,0.051912568,0.296875
13426,158426.8,5.591836735,0.043065693,0.240816327
6180,61800,6.866666667,0.048543689,0.333333333
11000,129800,5.681818182,0.0472,0.268181818
5040,53928,6.428571429,0.059444444,0.382142857
4992,41932.8,8.666666667,0.040384615,0.35
11000,122100,5.681818182,0.0444,0.252272727
13152,123628.8,5.708333333,0.034306569,0.195833333
5824,68140.8,5.6875,0.064285714,0.365625
8280,67068,6.388888889,0.035217391,0.225
3675,34545,5.88,0.063945578,0.376
5856,46848,5.71875,0.043715847,0.25
3105,24840,5.869565217,0.059259259,0.347826087
10248,125025.6,5.80952381,0.05,0.29047619
9576,127360.8,5.428571429,0.058333333,0.316666667
11000,149600,5.681818182,0.0544,0.309090909
13754,129287.6,6.5,0.031438127,0.204347826
9576,127360.8,5.428571429,0.058333333,0.316666667
20160,225792,5.6,0.033333333,0.186666667
8325,78255,6.081081081,0.041777778,0.254054054
5856,44505.6,5.71875,0.041530055,0.2375
13152,214377.6,5.708333333,0.059489051,0.339583333
9618,78867.6,5.452380952,0.03580786,0.195238095
4968,55641.6,6.814814815,0.060869565,0.414814815
9576,114912,5.428571429,0.052631579,0.285714286
5856,65587.2,5.71875,0.061202186,0.35
5856,50361.6,5.71875,0.046994536,0.26875
10868,129329.2,5.613636364,0.048178138,0.270454545
8100,64800,6.25,0.035555556,0.222222222
5856,50361.6,5.71875,0.046994536,0.26875
20160,322560,5.6,0.047619048,0.266666667
3381,20624.1,6.391304348,0.041496599,0.265217391
13248,155001.6,5.75,0.042391304,0.24375
8510,73186,6.216216216,0.037391304,0.232432432
10248,90182.4,5.80952381,0.036065574,0.20952381
4293,42071.4,5.888888889,0.06163522,0.362962963
11000,132000,5.681818182,0.048,0.272727273
5856,46848,5.71875,0.043715847,0.25
5856,63244.8,5.71875,0.059016393,0.3375
6048,52617.6,5.90625,0.046031746,0.271875
11000,96800,5.681818182,0.0352,0.2
7360,57408,7.1875,0.033913043,0.24375
1958,11748,4.045454545,0.06741573,0.272727273
5920,48544,5.78125,0.044324324,0.25625
2600,13000,6.5,0.038461538,0.25
13248,155001.6,5.75,0.042391304,0.24375
7360,58880,7.1875,0.034782609,0.25
11000,93500,5.681818182,0.034,0.193181818
8208,68126.4,6.333333333,0.036403509,0.230555556
5856,48604.8,5.71875,0.045355191,0.259375
5888,48870.4,5.75,0.045108696,0.259375
5856,52704,5.71875,0.049180328,0.28125
8136,64274.4,6.277777778,0.034955752,0.219444444
5856,49776,5.71875,0.046448087,0.265625
12760,123772,6.590909091,0.033448276,0.220454545
13426,158426.8,5.591836735,0.043065693,0.240816327
19980,335664,5.55,0.05045045,0.28
19920,276888,5.533333333,0.04186747,0.231666667
8325,100732.5,6.081081081,0.053777778,0.327027027
7360,58880,7.1875,0.034782609,0.25
12960,71280,6.4,0.019097222,0.122222222
3875,27125,6.2,0.04516129,0.28
8280,71208,6.388888889,0.037391304,0.238888889
2070,10764,6.388888889,0.045217391,0.288888889
3888,33825.6,6.75,0.053703704,0.3625
11000,146300,5.681818182,0.0532,0.302272727
11000,132000,5.681818182,0.048,0.272727273
3312,22521.6,6.260869565,0.047222222,0.295652174
8280,88596,6.388888889,0.046521739,0.297222222
7296,87552,7.125,0.052631579,0.375
4316,37980.8,6.384615385,0.053012048,0.338461538
7296,86822.4,7.125,0.052192982,0.371875
19980,219780,5.55,0.033033033,0.183333333
13570,142485,6.413043478,0.03559322,0.22826087
7264,88620.8,7.09375,0.053744493,0.38125
10206,86751,5.785714286,0.034979424,0.202380952
5856,50361.6,5.71875,0.046994536,0.26875
7296,64204.8,7.125,0.038596491,0.275
13662,132521.4,6.456521739,0.032659933,0.210869565
3381,22652.7,6.391304348,0.045578231,0.291304348
3480,23664,6.041666667,0.046896552,0.283333333
3312,27158.4,6.260869565,0.056944444,0.356521739
5824,50668.8,5.6875,0.047802198,0.271875
1590,7950,7.066666667,0.047169811,0.333333333
11000,118800,5.681818182,0.0432,0.245454545
5984,72406.4,5.84375,0.064705882,0.378125
5856,50361.6,5.71875,0.046994536,0.26875
1972,9860,6.823529412,0.043103448,0.294117647
5856,46848,5.71875,0.043715847,0.25
5856,66172.8,5.71875,0.061748634,0.353125
4293,42930,5.888888889,0.062893082,0.37037037
3045,20706,6.904761905,0.046896552,0.323809524
5856,50361.6,5.71875,0.046994536,0.26875
5856,45091.2,5.71875,0.042076503,0.240625
19920,400392,5.533333333,0.060542169,0.335
4860,37422,6.666666667,0.042777778,0.285185185
5856,59145.6,5.71875,0.055191257,0.315625
5856,51532.8,5.71875,0.048087432,0.275
6048,49593.6,5.90625,0.043386243,0.25625
5856,46848,5.71875,0.043715847,0.25
4000,29600,6.4,0.04625,0.296
10384,85148.8,5.363636364,0.034745763,0.186363636
2400,11760,6,0.040833333,0.245
4715,30647.5,8.913043478,0.031707317,0.282608696
3381,22652.7,6.391304348,0.045578231,0.291304348
3925,29437.5,6.28,0.047770701,0.3
8510,73186,6.216216216,0.037391304,0.232432432
3168,25977.6,6.545454545,0.056944444,0.372727273
5824,47756.8,5.6875,0.045054945,0.25625
5856,45091.2,5.71875,0.042076503,0.240625
5766,58813.2,6,0.05483871,0.329032258
6560,51168,6.40625,0.03804878,0.24375
7524,65458.8,6.909090909,0.038157895,0.263636364
10248,124000.8,5.80952381,0.049590164,0.288095238
5220,39672,6.206896552,0.042222222,0.262068966
10868,129329.2,5.613636364,0.048178138,0.270454545
19980,219780,5.55,0.033033033,0.183333333
10692,97297.2,5.522727273,0.03744856,0.206818182
11000,93500,5.681818182,0.034,0.193181818
5824,47756.8,5.6875,0.045054945,0.25625
5856,67344,5.71875,0.06284153,0.359375
10956,98604,5.659090909,0.036144578,0.204545455
5304,31824,7.846153846,0.029411765,0.230769231
19980,335664,5.55,0.05045045,0.28
7296,60556.8,7.125,0.036403509,0.259375
5220,41238,6.206896552,0.043888889,0.272413793
13248,155001.6,5.75,0.042391304,0.24375
6048,49593.6,5.90625,0.043386243,0.25625
5856,73785.6,5.71875,0.068852459,0.39375
13296,178166.4,5.770833333,0.048375451,0.279166667
13426,122176.6,5.591836735,0.033211679,0.185714286
7360,57408,7.1875,0.033913043,0.24375
11000,129800,5.681818182,0.0472,0.268181818
11000,136400,5.681818182,0.0496,0.281818182
5792,66028.8,5.65625,0.062983425,0.35625
5792,58499.2,5.65625,0.055801105,0.315625
7264,88620.8,7.09375,0.053744493,0.38125
3456,22464,6,0.045138889,0.270833333
13248,157651.2,5.75,0.043115942,0.247916667
13570,126201,6.413043478,0.031525424,0.202173913
8584,63521.6,6.27027027,0.031896552,0.2
4779,29629.8,6.555555556,0.035028249,0.22962963
13152,123628.8,5.708333333,0.034306569,0.195833333
5856,69100.8,5.71875,0.064480874,0.36875
2034,10780.2,6.277777778,0.046902655,0.294444444
13296,194121.6,5.770833333,0.052707581,0.304166667
11000,110000,5.681818182,0.04,0.227272727
8584,63521.6,6.27027027,0.031896552,0.2
11000,136400,5.681818182,0.0496,0.281818182
5856,50947.2,5.71875,0.047540984,0.271875
5856,67344,5.71875,0.06284153,0.359375
5856,45676.8,5.71875,0.042622951,0.24375
10290,103929,5.833333333,0.04122449,0.24047619
5856,46848,5.71875,0.043715847,0.25
6171,49368,5.666666667,0.042780749,0.242424242
1972,9860,6.823529412,0.043103448,0.294117647
2106,11161.8,6.5,0.045299145,0.294444444
5856,47433.6,5.71875,0.044262295,0.253125
10692,97297.2,5.522727273,0.03744856,0.206818182
3168,24710.4,6.545454545,0.054166667,0.354545455
4680,35568,6.923076923,0.042222222,0.292307692
3456,21427.2,6,0.043055556,0.258333333
7296,94848,7.125,0.057017544,0.40625
3888,33825.6,6.75,0.053703704,0.3625
3528,23990.4,6.125,0.046258503,0.283333333
5824,54745.6,5.6875,0.051648352,0.29375
8064,94348.8,6.222222222,0.052232143,0.325
2064,11352,8.0625,0.042635659,0.34375
2400,14400,6,0.05,0.3
5220,39672,6.206896552,0.042222222,0.262068966
4715,30647.5,8.913043478,0.031707317,0.282608696
11008,99072,5.953488372,0.03515625,0.209302326
5856,50361.6,5.71875,0.046994536,0.26875
10500,128100,5.952380952,0.0488,0.29047619
19980,219780,5.55,0.033033033,0.183333333
13570,126201,6.413043478,0.031525424,0.202173913
13152,122313.6,5.708333333,0.033941606,0.19375
5856,46848,5.71875,0.043715847,0.25
4080,28152,7.083333333,0.040588235,0.2875
20160,225792,5.6,0.033333333,0.186666667
10956,104082,5.659090909,0.03815261,0.215909091
11000,93500,5.681818182,0.034,0.193181818
13426,158426.8,5.591836735,0.043065693,0.240816327
2106,15795,6.5,0.064102564,0.416666667
5856,48019.2,5.71875,0.044808743,0.25625
3480,30972,6.041666667,0.06137931,0.370833333
5040,48384,6.428571429,0.053333333,0.342857143
13478,126693.2,6.369565217,0.032081911,0.204347826
4080,28152,7.083333333,0.040588235,0.2875
5040,38304,6.428571429,0.042222222,0.271428571
11000,93500,5.681818182,0.034,0.193181818
5824,66393.6,5.6875,0.062637363,0.35625
5888,48870.4,5.75,0.045108696,0.259375
3168,25977.6,6.545454545,0.056944444,0.372727273
13152,160454.4,5.708333333,0.044525547,0.254166667
10956,87648,5.659090909,0.032128514,0.181818182
3576,32899.2,6.208333333,0.061744966,0.383333333
12558,131859,5.934782609,0.038461538,0.22826087
4617,54942.3,6.333333333,0.069590643,0.440740741
11000,93500,5.681818182,0.034,0.193181818
4000,26000,6.4,0.040625,0.26
6039,69448.5,5.545454545,0.06284153,0.348484848
3565,32798,6.739130435,0.059354839,0.4
7524,72982.8,6.909090909,0.04254386,0.293939394
5856,73200,5.71875,0.068306011,0.390625
4968,44712,6.814814815,0.048913043,0.333333333
13570,142485,6.413043478,0.03559322,0.22826087
5824,54745.6,5.6875,0.051648352,0.29375
13570,142485,6.413043478,0.03559322,0.22826087
3975,28222.5,6.36,0.044654088,0.284
3912,29731.2,6.791666667,0.046625767,0.316666667
13200,118800,5.729166667,0.032727273,0.1875
5856,43920,5.71875,0.040983607,0.234375
5856,50947.2,5.71875,0.047540984,0.271875
2740,18084,6.85,0.048175182,0.33
5096,40768,6.5,0.043956044,0.285714286
5952,45830.4,5.8125,0.041397849,0.240625
13152,222268.8,5.708333333,0.061678832,0.352083333
5856,50947.2,5.71875,0.047540984,0.271875
13248,155001.6,5.75,0.042391304,0.24375
11000,118800,5.681818182,0.0432,0.245454545
3456,22118.4,6,0.044444444,0.266666667
10290,103929,5.833333333,0.04122449,0.24047619
5856,64416,5.71875,0.06010929,0.34375
3528,24696,6.125,0.047619048,0.291666667
5856,67344,5.71875,0.06284153,0.359375
4968,38253.6,6.814814815,0.041847826,0.285185185
14350,271215,5.74,0.065853659,0.378
4000,29600,6.4,0.04625,0.296
7360,55936,7.1875,0.033043478,0.2375
3480,21924,6.041666667,0.043448276,0.2625
2106,15795,6.5,0.064102564,0.416666667
